identifier,foo,decoded_tags
37919421,877.1121785,"b'{""power"": ""pole""}'"
37919423,877.1122852999999,"b'{""power"": ""pole""}'"
37919429,877.1124683,"b'{""power"": ""pole""}'"
37919432,877.1115982,"b'{""power"": ""pole""}'"
37919440,877.111538,"b'{""power"": ""pole""}'"
37919444,877.111501,"b'{""power"": ""pole""}'"
37919446,877.1114633,"b'{""power"": ""pole""}'"
37919449,877.1114711,"b'{""power"": ""pole""}'"
37919451,877.1114777,"b'{""power"": ""pole""}'"
37919454,877.1114044,"b'{""power"": ""pole""}'"
37919456,877.1113876,"b'{""power"": ""pole""}'"
37919460,877.1113637,"b'{""power"": ""pole""}'"
37919462,877.114183,"b'{""power"": ""pole""}'"
37919464,877.1174129999999,"b'{""power"": ""pole""}'"
37919465,877.1237253,"b'{""power"": ""pole""}'"
37919471,877.1320309,"b'{""power"": ""pole""}'"
37919475,877.1386654,"b'{""power"": ""pole""}'"
37919478,877.1403905,"b'{""power"": ""pole""}'"
37919482,877.1435326,"b'{""power"": ""pole""}'"
37919488,877.1459465,"b'{""power"": ""pole""}'"
37919491,877.1476622,"b'{""power"": ""pole""}'"
37919498,877.1523137,"b'{""power"": ""pole""}'"
37919502,877.1541715,"b'{""power"": ""pole""}'"
37919505,877.1557986,"b'{""power"": ""pole""}'"
37919509,877.1570348,"b'{""power"": ""pole""}'"
37919516,877.1588667,"b'{""power"": ""pole""}'"
37919520,877.1607802,"b'{""power"": ""pole""}'"
37920253,876.7390075,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37921295,876.9321738,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37921712,923.1772369,"b'{""traffic_calming"": ""bump""}'"
37921900,923.4394673,"b'{""access"": ""private"", ""barrier"": ""gate"", ""locked"": ""yes"", ""material"": ""metal""}'"
37922899,876.7815478,"b'{""crossing"": ""unmarked"", ""highway"": ""crossing""}'"
37923453,923.4001638,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""square""}'"
37923760,910.5931744,"b'{""crossing"": ""marked"", ""crossing:island"": ""no"", ""crossing:markings"": ""yes"", ""highway"": ""crossing"", ""tactile_paving"": ""yes""}'"
37923771,910.5874155,"b'{""crossing"": ""marked"", ""crossing:markings"": ""lines"", ""highway"": ""crossing""}'"
37925436,923.3128235,"b'{""direction"": ""forward"", ""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
37925538,923.2932551,"b'{""direction"": ""forward"", ""traffic_calming"": ""rumble_strip""}'"
37925544,923.2928959,"b'{""crossing"": ""uncontrolled"", ""highway"": ""crossing""}'"
37925556,923.2920506,"b'{""direction"": ""backward"", ""traffic_calming"": ""rumble_strip""}'"
37925559,923.2914021,"b'{""direction"": ""backward"", ""traffic_calming"": ""rumble_strip""}'"
37926316,923.2799299,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""yes"", ""crossing:markings"": ""zebra"", ""crossing:signals"": ""no"", ""highway"": ""crossing"", ""tactile_paving"": ""no""}'"
37926458,923.496833,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37926461,923.4958755,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37926463,923.4956901,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37927136,923.1504165,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""square""}'"
37927475,923.5313802000001,"b'{""direction"": ""both"", ""traffic_calming"": ""hump""}'"
37927479,923.5354551,"b'{""direction"": ""both"", ""traffic_calming"": ""hump""}'"
37927487,923.5377483,"b'{""traffic_calming"": ""hump""}'"
37927554,923.5580128,"b'{""traffic_calming"": ""hump""}'"
37927557,923.5574173,"b'{""traffic_calming"": ""hump""}'"
37927565,923.5464691,"b'{""traffic_calming"": ""bump""}'"
37927566,923.546621,"b'{""traffic_calming"": ""bump""}'"
37927573,923.546018,"b'{""traffic_calming"": ""bump""}'"
37927579,923.5452056,"b'{""traffic_calming"": ""bump""}'"
37927582,923.5445553,"b'{""traffic_calming"": ""bump""}'"
37927587,923.5440723,"b'{""traffic_calming"": ""bump""}'"
37927592,923.5437634,"b'{""traffic_calming"": ""bump""}'"
37927596,923.5438183,"b'{""traffic_calming"": ""bump""}'"
37927966,923.2724204,"b'{""traffic_calming"": ""hump""}'"
37927973,923.2720878,"b'{""traffic_calming"": ""hump""}'"
37930138,923.2158089,"b'{""access"": ""private"", ""barrier"": ""swing_gate"", ""locked"": ""yes"", ""material"": ""metal""}'"
37930565,923.4969081,"b'{""traffic_calming"": ""hump""}'"
37930574,923.4980481,"b'{""traffic_calming"": ""hump""}'"
37931566,923.4925522999999,"b'{""direction"": ""both"", ""traffic_calming"": ""hump""}'"
37932426,923.4907812,"b'{""traffic_calming"": ""bump""}'"
37932431,923.491322,"b'{""traffic_calming"": ""bump""}'"
37932437,923.4917227,"b'{""traffic_calming"": ""bump""}'"
37932441,923.4923805,"b'{""traffic_calming"": ""bump""}'"
37932796,923.3900754,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37932908,923.5635091,"b'{""barrier"": ""swing_gate"", ""bicycle"": ""yes"", ""foot"": ""yes""}'"
37933544,876.9069536,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37933555,876.9077928,"b'{""access"": ""yes"", ""alt_name"": ""Hawkins Road"", ""ele"": ""210"", ""fee"": ""no"", ""highway"": ""trailhead"", ""name"": ""Floeter"", ""operator"": ""Columbia County""}'"
37934622,923.3562026,"b'{""crossing"": ""unmarked"", ""crossing:markings"": ""no"", ""highway"": ""crossing""}'"
37935067,923.3877093,"b'{""traffic_calming"": ""bump""}'"
37935319,923.3777187000001,"b'{""traffic_calming"": ""hump""}'"
37935329,923.3777103,"b'{""traffic_calming"": ""hump""}'"
37935664,923.5558943999999,"b'{""traffic_calming"": ""bump""}'"
37936561,923.3923254,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37936713,923.5421397,"b'{""barrier"": ""bollard"", ""bicycle"": ""yes"", ""foot"": ""yes"", ""vehicle"": ""no""}'"
37936813,923.569639,"b'{""direction"": ""both"", ""traffic_calming"": ""hump""}'"
37936837,923.5735578,"b'{""direction"": ""both"", ""traffic_calming"": ""hump""}'"
37937829,923.3292578,"b'{""bicycle"": ""yes"", ""crossing"": ""uncontrolled"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37939261,877.036528,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37940553,923.401134,"b'{""direction"": ""both"", ""traffic_calming"": ""hump""}'"
37940575,923.4031192,"b'{""direction"": ""both"", ""traffic_calming"": ""hump""}'"
37940646,923.2349327,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37941428,923.396984,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37942088,923.4842689,"b'{""traffic_calming"": ""hump""}'"
37942091,923.484818,"b'{""traffic_calming"": ""hump""}'"
37942092,923.4852482,"b'{""traffic_calming"": ""bump""}'"
37942206,923.6045186,"b'{""traffic_calming"": ""bump""}'"
37942378,877.0983123999999,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943846,877.1213917,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37943854,877.117844,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes"", ""tactile_paving"": ""no""}'"
37943866,877.1074926,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes"", ""tactile_paving"": ""no""}'"
37943873,877.0984883,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37943875,877.096639,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943892,877.0830607,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943900,877.0708519,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943915,877.06205,"b'{""access"": ""yes"", ""ele"": ""130"", ""fee"": ""no"", ""highway"": ""trailhead"", ""name"": ""Bonnie Falls"", ""operator"": ""Columbia County""}'"
37943916,877.0618177,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943945,877.0503429,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943963,877.0265929,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943969,877.0242198,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943981,877.0097124,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37943982,877.0086711,"b'{""bicycle"": ""yes"", ""crossing"": ""unmarked"", ""highway"": ""crossing"", ""horse"": ""yes""}'"
37944750,877.095776,"b'{""distance"": ""18 mi"", ""highway"": ""milestone""}'"
37944890,876.973877,"b'{""distance"": ""10 mi"", ""highway"": ""milestone""}'"
37944933,876.9308185,"b'{""distance"": ""7 mi"", ""highway"": ""milestone""}'"
37944972,876.885907,"b'{""distance"": ""4 mi"", ""highway"": ""milestone""}'"
37945013,876.8652141,"b'{""distance"": ""2 mi"", ""highway"": ""milestone""}'"
37945028,876.8689511,"b'{""distance"": ""1 mi"", ""highway"": ""milestone""}'"
37945180,911.7493078,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37945307,911.7336446,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37945600,911.810486,"b'{""traffic_calming"": ""island""}'"
37946143,877.1217794,"b'{""crossing:barrier"": ""yes"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}'"
37946209,911.7608365,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37946576,911.8302986,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37946631,877.1249095000001,"b'{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}'"
37946647,877.1149747,"b'{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}'"
37946730,911.8494536000001,"b'{""crossing:island"": ""no"", ""highway"": ""crossing""}'"
37946886,911.9781956,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37947652,911.7057435,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37947971,911.7589743,"b'{""bus"": ""yes"", ""name"": ""Illinois Terminal"", ""network"": ""MTD"", ""public_transport"": ""stop_position"", ""ref"": ""MTD3121""}'"
37947975,911.7586682,"b'{""bus"": ""yes"", ""name"": ""Illinois Terminal"", ""network"": ""MTD"", ""operator"": ""Champaign-Urbana Mass Transit District"", ""public_transport"": ""stop_position"", ""ref"": ""MTD3121"", ""website"": ""https://www.cumtd.com/maps-and-schedules/bus-stops/info/it-5""}'"
37948107,911.7121756,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37948171,911.642759,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
37948596,911.7596061,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37948603,911.7608101,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""lines"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37949549,911.820892,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37949919,911.7301058,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37949927,911.7056159,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37950741,911.7068302,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37950955,877.0365668,"b'{""crossing"": ""traffic_signals"", ""highway"": ""crossing""}'"
37951471,911.7247711,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37952132,911.7313864,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37952453,876.9600927,"b'{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""material"": ""metal"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}'"
37952455,876.9593952,"b'{""advertising"": ""billboard"", ""lit"": ""yes""}'"
37952641,911.7563489,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37953125,912.0412808,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37953465,876.7789618,"b'{""crossing"": ""unmarked"", ""highway"": ""crossing""}'"
37953925,911.7537814,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37953951,911.7550148,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37954356,911.744516,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37954362,911.7420473,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37954415,911.7435054,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37954449,877.1581909,"b'{""barrier"": ""swing_gate"", ""motor_vehicle"": ""forestry""}'"
37954455,877.1554969,"b'{""power"": ""portal""}'"
37954459,911.729961,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37955087,911.8140036,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37955370,876.8276668,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37956168,876.8264913,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37956253,911.8491193,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""lines"", ""crossing:signals"": ""no"", ""highway"": ""crossing"", ""kerb"": ""flush"", ""tactile_paving"": ""no""}'"
37956554,911.8372299,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37956711,876.802196,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37956713,876.8021939,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""blinker""}'"
37956948,911.8385025,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37956992,911.7419097,"b'{""highway"": ""traffic_signals"", ""source"": ""Bing"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37957523,911.703857,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37957528,911.7010642,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37957532,911.700051,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37957625,911.6980532,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37957627,911.6970513,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37957655,911.6977817,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37958758,911.8192868,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37958951,876.8266506,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37959068,911.7803788,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37959179,911.7900371000001,"b'{""crossing"": ""unmarked"", ""crossing:markings"": ""no"", ""highway"": ""crossing""}'"
37959383,911.694069,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37959461,911.7223428,"b'{""access"": ""private"", ""door"": ""overhead"", ""entrance"": ""garage""}'"
37959615,911.790269,"b'{""access"": ""yes"", ""barrier"": ""gate"", ""locked"": ""no"", ""material"": ""metal""}'"
37959792,911.9428805,"b'{""power"": ""tower"", ""source"": ""Bing""}'"
37959796,911.9430459,"b'{""power"": ""tower""}'"
37959798,911.9431119,"b'{""power"": ""tower""}'"
37959800,911.9431355,"b'{""power"": ""tower""}'"
37959802,911.9431367,"b'{""power"": ""tower""}'"
37959804,911.9432135,"b'{""power"": ""tower""}'"
37959805,911.9432212,"b'{""power"": ""tower""}'"
37959807,911.9432651,"b'{""power"": ""tower""}'"
37959809,911.9433094999999,"b'{""power"": ""tower""}'"
37959811,911.9433418,"b'{""power"": ""tower""}'"
37960224,911.764911,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""raised"", ""tactile_paving"": ""no""}'"
37960336,911.7420497,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37960444,911.5926367,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37960726,911.7876151,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37961140,911.848369,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""rolled"", ""tactile_paving"": ""no""}'"
37961248,911.816462,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37961398,911.9781906000001,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37961542,911.8149749,"b'{""crossing"": ""marked"", ""highway"": ""crossing""}'"
37961924,911.7333196,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37961963,911.7393392,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37962012,911.741838,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37962088,912.0410534,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37962207,911.9805151,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37962537,911.720547,"b'{""bus"": ""yes"", ""name"": ""Country Fair South Shelter"", ""network"": ""MTD"", ""operator"": ""Champaign-Urbana Mass Transit District"", ""public_transport"": ""stop_position"", ""ref"": ""mtd2456"", ""website"": ""https://www.cumtd.com/maps-and-schedules/bus-stops/info/cf-1""}'"
37962568,911.805249,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37962577,911.8513138,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37962695,911.7596845,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37962716,911.7313081,"b'{""access"": ""private"", ""barrier"": ""gate"", ""locked"": ""yes""}'"
37962739,911.733029,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37962810,911.6819605000001,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37963422,911.6239565,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""oval""}'"
37963575,876.8274379,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37963838,911.71992,"b'{""destination"": ""Peoria"", ""destination:ref"": ""I 74 West"", ""highway"": ""motorway_junction"", ""ref"": ""237B""}'"
37963930,911.742103,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37963966,911.7493202,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37964328,911.821633,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37964372,911.7891203,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37964465,911.653308,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
37964762,911.8427249,"b'{""crossing"": ""unmarked"", ""highway"": ""crossing""}'"
37965654,911.7518121,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37965757,911.7329758,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37966188,911.7518974,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37966217,911.8329061,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37966566,911.7591206,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37966674,911.7801673,"b'{""button_operated"": ""yes"", ""crossing"": ""traffic_signals"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37966717,876.6621905,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37966825,876.6983938,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37967240,911.9307835,"b'{""power"": ""tower""}'"
37967317,911.7507026,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37967661,911.8033454,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37967968,911.780243,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37968105,911.727316,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37968337,877.1626898,"b'{""power"": ""pole""}'"
37968413,911.8393795,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37968438,911.7489925,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37968474,911.7497417,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37968789,911.767379,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37968910,911.8349624,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37968937,913.0896051,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37968972,911.833907,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37969030,911.8302967,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37969072,911.8285184,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37969080,911.8474028,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37969087,911.7516430000001,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37969164,911.7427681,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""zebra"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37969356,911.7118335,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""zebra"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37969506,913.0985534,"b'{""power"": ""pole""}'"
37969508,913.101931,"b'{""power"": ""pole""}'"
37969511,913.1557053,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37969873,911.7804125,"b'{""crossing"": ""traffic_signals"", ""crossing:markings"": ""lines"", ""highway"": ""crossing""}'"
37969883,911.7760175,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37969892,911.6731844,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37970317,911.7323845,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""rolled"", ""tactile_paving"": ""no""}'"
37970346,911.7374345000001,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37970855,911.8643059999999,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37971080,876.834399,"b'{""distance"": ""53 mi"", ""highway"": ""milestone"", ""ref"": ""OR 47""}'"
37971108,876.8354384,"b'{""information"": ""board"", ""tourism"": ""information""}'"
37971113,911.6023571000001,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""oval""}'"
37971188,911.7434732,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37971238,876.7426541,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37971271,911.7439202,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37971280,911.7105215,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37971312,876.8553619,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37971325,911.592992,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37971366,876.8489301,"b'{""fuel"": ""wood"", ""fuel:wood"": ""yes"", ""shop"": ""fuel""}'"
37971491,911.7239257,"b'{""access"": ""private"", ""barrier"": ""gate"", ""locked"": ""yes"", ""material"": ""metal""}'"
37971511,877.0413126,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37971888,911.7454582,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""rolled"", ""tactile_paving"": ""no""}'"
37971902,911.7462843,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37972120,911.6503299999999,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
37972268,911.9549437000001,"b'{""crossing"": ""unmarked"", ""crossing:markings"": ""no"", ""highway"": ""crossing""}'"
37972393,911.614229,"b'{""crossing"": ""unmarked"", ""crossing:markings"": ""no"", ""highway"": ""crossing""}'"
37972819,911.6883844,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37972849,911.7457589,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37972855,911.7458504,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37972859,911.7459498000001,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37972860,911.745952,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37972881,911.7457318,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37973025,911.714005,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
